"id","type","metadata","lat","lon","amenity","website","phone","email","is_address_null","address"
"3517559060","node","{'addr:housenumber': '48', 'addr:postcode': '2040', 'addr:street': 'Zandvlietse Dorpstraat', 'amenity': 'doctors', 'health_facility:type': 'office', 'healthcare': 'doctor', 'name': 'Dr. Van Maldeghem', 'office': 'physician', 'phone': '+32 3 568 60 86', 'address': 'Dr. Van Maldeghem, 48, Zandvlietse Dorpstraat, Zandvliet, Berendrecht-Zandvliet-Lillo, Antwerpen, 2040, België / Belgique / Belgien'}","51.3556283","4.3105347","doctors","","+32 3 568 60 86","","",""
"3528408534","node","{'addr:city': 'Borgerhout', 'addr:housenumber': '4', 'addr:street': 'Luitenant Naeyaertplein', 'amenity': 'pharmacy', 'changing_table': 'no', 'entrance:kerb:height': '0', 'entrance:ramp': 'no', 'entrance:width': '0.88', 'healthcare': 'pharmacy', 'name': 'Apotheek Jasmijn', 'toilets:wheelchair': 'no', 'wheelchair:turning_circle': 'yes', 'address': 'Apotheek Jasmijn, 4, Luitenant Naeyaertplein, Borgerhout Intra Muros, Borgerhout, Antwerpen, 2140, België / Belgique / Belgien'}","51.2103024","4.4397039","pharmacy","","","","",""
"3528417187","node","{'addr:city': 'Borgerhout', 'addr:housenumber': '15', 'addr:postcode': '2140', 'addr:street': 'Eliaertsstraat', 'amenity': 'doctors', 'emergency': 'no', 'healthcare': 'doctor', 'healthcare:speciality': 'general;psychotherapist', 'name': 'Huisartsengroep Eliaerts', 'address': 'Huisartsengroep Eliaerts, 15, Eliaertsstraat, Borgerhout Intra Muros, Borgerhout, Antwerpen, Vlaanderen, 2140, België / Belgique / Belgien'}","51.2144389","4.4340705","doctors","","","","",""
"3636953624","node","{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '11', 'addr:postcode': '2018', 'addr:province': 'Antwerpen', 'addr:street': 'Appelmansstraat', 'amenity': 'pharmacy', 'fax': '+32 3 232 01 73', 'healthcare': 'pharmacy', 'name': 'Internationale apotheek', 'opening_hours': 'Mo-Fr 09:00-18:30; Sa 10:00-17:00', 'operator': 'Mees', 'phone': '+32 3 231 67 98', 'website': 'https://www.apotheekmees.be/', 'wheelchair': 'yes', 'address': 'Internationale apotheek, 11, Appelmansstraat, Diamant, Centraal Station, Antwerpen-Noord, Antwerpen, 2018, België / Belgique / Belgien'}","51.216968","4.4176572","pharmacy","https://www.apotheekmees.be/","+32 3 231 67 98","","",""
"3844298157","node","{'addr:housenumber': '18', 'addr:postcode': '2180', 'addr:street': 'Dorpstraat', 'alt_name': 'Apotheek Pharmaport', 'amenity': 'pharmacy', 'contact:facebook': 'wouterv.dplas@gmail.com', 'email': 'apotheeklaporte@afscv.be', 'fax': '+32 3 541 44 60', 'healthcare': 'pharmacy', 'name': 'Apotheek Laporte', 'old_name': 'Apotheek Medisame', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su off', 'phone': '+32 3 541 12 01', 'url': 'http://www.afscv.be/onze-apotheken/apotheek-laporte/', 'website': 'http://www.apolaporte.be/', 'address': 'Apotheek Laporte, 18, Dorpstraat, Ekeren-Centrum, Ekeren, Antwerpen, Vlaanderen, 2180, België / Belgique / Belgien'}","51.2786571","4.4184961","pharmacy","http://www.apolaporte.be/","+32 3 541 12 01","apotheeklaporte@afscv.be","",""
"3855118680","node","{'addr:housenumber': '179', 'addr:postcode': '2040', 'addr:street': 'Monnikenhofstraat', 'amenity': 'pharmacy', 'contact:facebook': 'https://www.facebook.com/pg/ApotheekDons/', 'emergency': 'apotheekdons@skynet.be', 'healthcare': 'pharmacy', 'name': 'Apotheek Dons', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su off', 'phone': '+32 3 568 65 68', 'website': 'http://www.apotheekdons.be', 'address': 'Apotheek Dons, 179, Monnikenhofstraat, Viswater, Berendrecht, Berendrecht-Zandvliet-Lillo, Antwerpen, Vlaanderen, 2040, België / Belgique / Belgien'}","51.3478376","4.3296688","pharmacy","http://www.apotheekdons.be","+32 3 568 65 68","","",""
"3898065980","node","{'addr:housenumber': '152', 'addr:postcode': '2180', 'addr:street': 'Oorderseweg', 'alt_name': 'Stelieco', 'amenity': 'pharmacy', 'fax': '+32 3 541 07 82', 'healthcare': 'pharmacy', 'name': 'Apotheek Cuypers', 'opening_hours': 'Mo,We,Fr 09:00-12:30,14:00-18:30; Tu,Th 09:00-12:30,14:00-18:00; Sa,Su off', 'phone': '+32 3 541 07 82', 'url': 'http://www.aposite.be/10300/', 'address': 'Apotheek Cuypers, 152, Oorderseweg, Schoonbroek, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2816347","4.4117185","pharmacy","","+32 3 541 07 82","","",""
"4254183437","node","{'amenity': 'doctors', 'address': '1, Schuurveldlaan, Neerland, Wilrijk, Antwerpen, 2610, België / Belgique / Belgien'}","51.156321","4.3920284","doctors","","","","",""
"4273123542","node","{'addr:housenumber': '8', 'addr:postcode': '2040', 'addr:street': 'Dorpstraat', 'amenity': 'doctors', 'fax': '+32 3 772 75 97', 'health_facility:type': 'office', 'name': 'Dr. Peeters', 'office': 'physician', 'phone': '+32 3 568 95 78', 'address': 'Dr. Peeters, 8, Dorpstraat, Berendrecht, Berendrecht-Zandvliet-Lillo, Antwerpen, 2040, België / Belgique / Belgien'}","51.3407214","4.3144877","doctors","","+32 3 568 95 78","","",""
"4393950680","node","{'addr:city': 'Berchem', 'addr:housenumber': '160', 'addr:postcode': '2600', 'addr:street': 'Statiestraat', 'amenity': 'pharmacy', 'check_date': '2023-11-10', 'dispensing': 'yes', 'drive_through': 'no', 'healthcare': 'pharmacy', 'name': 'Apotheek Coppens-Dercon', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'website': 'https://www.apotheekcoppensdercon.be/', 'address': 'Apotheek Coppens-Dercon, 160, Statiestraat, Oud-Berchem, Berchem, Antwerpen, 2600, België / Belgique / Belgien'}","51.1998313","4.4305516","pharmacy","https://www.apotheekcoppensdercon.be/","","","",""
"4401467490","node","{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek', 'name:nl': 'Apotheek', 'address': 'Apotheek, 14, Zwarte-Arendlaan, Zwarte Arend, Deurne-Noord, Deurne, Antwerpen, 2100, België / Belgique / Belgien'}","51.2214646","4.4859945","pharmacy","","","","",""
"4408021216","node","{'amenity': 'pharmacy', 'address': '20, Edenlaan, Neerland, Wilrijk, Antwerpen, 2610, België / Belgique / Belgien'}","51.1534012","4.3892199","pharmacy","","","","",""
"4423715290","node","{'addr:city': 'Antwerpen', 'addr:housenumber': '33', 'addr:postcode': '2000', 'addr:street': 'Melkmarkt', 'amenity': 'pharmacy', 'contact:email': 'info@apotheekmelkmarkt.be', 'contact:phone': '+32 3 226 08 97', 'contact:website': 'https://apotheekmelkmarkt.pharmacollective.com/', 'dispensing': 'yes', 'drive_through': 'no', 'entrance:kerb:height': '0', 'entrance:step_count': '0', 'entrance:width': '1.2', 'healthcare': 'pharmacy', 'name': 'Apotheek Melkmarkt', 'opening_hours': 'Mo-Fr 08:30-18:30; Sa 09:30-17:30; PH,Su off', 'operator': 'Brigitte Verhille', 'operator:type': 'private', 'payment:cash': 'yes', 'payment:contactless': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'payment:maestro': 'yes', 'toilets:wheelchair': 'no', 'wheelchair:turning_circle': 'yes', 'address': 'Apotheek Melkmarkt, 33, Melkmarkt, Historisch Centrum, Linkeroever, Antwerpen, 2000, België / Belgique / Belgien', 'website': 'https://apotheekmelkmarkt.pharmacollective.com/', 'phone': '+32 3 226 08 97'}","51.2198849","4.4028582","pharmacy","https://apotheekmelkmarkt.pharmacollective.com/","+32 3 226 08 97","info@apotheekmelkmarkt.be","",""
"4434106303","node","{'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'check_date': '2024-02-17', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'wheelchair': 'yes', 'address': 'Multipharma, Statiestraat, Oud-Berchem, Berchem, Antwerpen, 2600, België / Belgique / Belgien'}","51.1978642","4.4254103","pharmacy","","","","",""
"4443101589","node","{'addr:city': 'Merksem', 'addr:housenumber': '47', 'addr:postcode': '2170', 'addr:street': 'Kroonplein', 'amenity': 'pharmacy', 'dispensing': 'yes', 'drive_through': 'no', 'email': 'apotheek.kroonplein@skynet.be', 'fax': '+32 3 290 71 93', 'healthcare': 'pharmacy', 'name': 'Apotheek Kroonplein', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30', 'operator': 'Apotheek Kroonplein cvba', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'phone': '+32 3 645 88 20', 'website': 'https://apotheekkroonplein.be/', 'address': 'Apotheek Kroonplein, 47, Kroonplein, Merksemheide, Merksem, Antwerpen, Vlaanderen, 2170, België / Belgique / Belgien'}","51.2512389","4.4493863","pharmacy","https://apotheekkroonplein.be/","+32 3 645 88 20","apotheek.kroonplein@skynet.be","",""
"4467656077","node","{'addr:street': 'Gounodstraat', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Dr.Maus, huisarts', 'address': 'Dr.Maus, huisarts, Gounodstraat, Harmonie, Linkeroever, Antwerpen, 2018, België / Belgique / Belgien'}","51.2058612","4.409102","doctors","","","","",""
"4474332736","node","{'addr:housenumber': '19', 'addr:street': 'De Gryspeerstraat', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'address': '19, De Gryspeerstraat, Ten Eekhove-Lakbors, Deurne-Noord, Deurne, Antwerpen, Vlaanderen, 2100, België / Belgique / Belgien'}","51.2267549","4.4530713","pharmacy","","","","",""
"4476366453","node","{'addr:housenumber': '2', 'addr:postcode': '2180', 'addr:street': 'Karel Candaelstraat', 'amenity': 'pharmacy', 'contact:facebook': 'https://www.facebook.com/Apotheek-Rozemaai-142183005936162/', 'fax': '+32 3 542 41 58', 'healthcare': 'pharmacy', 'name': 'Apotheek Rozemaai', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 542 53 72', 'address': 'Apotheek Rozemaai, 2, Karel Candaelstraat, Rozemaai, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2686467","4.4175429","pharmacy","","+32 3 542 53 72","","",""
"4488335489","node","{'amenity': 'veterinary', 'check_date': '2024-02-10', 'name': 'Dierenarts Tony De Vries', 'address': 'Dierenarts Tony De Vries, 6, Ballaarstraat, Brederode, Linkeroever, Antwerpen, 2018, België / Belgique / Belgien'}","51.204489","4.404204","veterinary","","","","",""
"4537576989","node","{'addr:housenumber': '55', 'addr:postcode': '2060', 'addr:street': 'De Marbaixstraat', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Huisartsengroep Park Noord', 'name:nl': 'Huisartsengroep Park Noord', 'address': 'Huisartsengroep Park Noord, 55, De Marbaixstraat, Dam, Antwerpen-Noord, Antwerpen, 2060, België / Belgique / Belgien'}","51.2286832","4.4366352","doctors","","","","",""
"4548871491","node","{'amenity': 'pharmacy', 'address': '182, Antwerpsesteenweg, Zwaantjes, Hoboken, Antwerpen, 2660, België / Belgique / Belgien'}","51.1782619","4.3600248","pharmacy","","","","",""
"4548916591","node","{'addr:housenumber': '105', 'addr:street': 'VIIde-Olympiadelaan', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Deckers', 'address': 'Apotheek Deckers, 105, VIIde-Olympiadelaan, Kiel, Antwerpen, 2020, België / Belgique / Belgien'}","51.1829412","4.3838915","pharmacy","","","","",""
"4551778890","node","{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Zwaantjes', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30', 'address': 'Apotheek Zwaantjes, De Bruynlaan, Zwaantjes, Hoboken, Antwerpen, 2660, België / Belgique / Belgien'}","51.1828404","4.3727433","pharmacy","","","","",""
"4575433690","node","{'addr:housenumber': '30', 'addr:postcode': '2140', 'addr:street': 'Dokter Van de Perrelei', 'amenity': 'doctors', 'email': 'info@lamadrugada.be', 'healthcare': 'midwife', 'name': 'La madrugada', 'name:nl': 'La madrugada', 'phone': '+32 497 33 33 45', 'website': 'https://lamadrugada.be/', 'address': 'La madrugada, 30, Dokter Van de Perrelei, Borgerhout Extra Muros, Borgerhout, Antwerpen, Vlaanderen, 2140, België / Belgique / Belgien'}","51.2098152","4.4482074","doctors","https://lamadrugada.be/","+32 497 33 33 45","info@lamadrugada.be","",""
"4677830495","node","{'amenity': 'pharmacy', 'name': 'Bronkhorst Pharmaceutica', 'address': 'Bronkhorst Pharmaceutica, 258, Lambrechtshoekenlaan, Lambrechtshoeken, Merksem, Antwerpen, 2170, België / Belgique / Belgien'}","51.2521788","4.4350543","pharmacy","","","","",""
"4707918793","node","{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'P. De Smedt', 'address': 'P. De Smedt, Carnotstraat, Antwerpen-Noord, Antwerpen, 2060, België / Belgique / Belgien'}","51.2173396","4.4282314","pharmacy","","","","",""
"4756142222","node","{'addr:housenumber': '3', 'addr:postcode': '2000', 'addr:street': 'Verversrui', 'alt_name': 'Gezondheidszorg en Hulpverlening aan Prostituees; GezondheidsHuis Antwerpse Prostitutie', 'amenity': 'doctors', 'email': 'info@ghapro.be', 'healthcare': 'doctor', 'name': 'Gh@pro', 'phone': '+32 3 293 95 91', 'website': 'https://www.ghapro.be', 'address': 'Gh@pro, 3, Verversrui, Schipperskwartier, Linkeroever, Antwerpen, 2000, België / Belgique / Belgien'}","51.2262003","4.4032538","doctors","https://www.ghapro.be","+32 3 293 95 91","info@ghapro.be","",""
"4757047174","node","{'addr:housenumber': '115', 'addr:street': 'Abdijstraat', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Cortebeeck', 'source': 'local knowledge', 'address': 'Apotheek Cortebeeck, 115, Abdijstraat, Kiel, Antwerpen, 2020, België / Belgique / Belgien'}","51.1885299","4.3826083","pharmacy","","","","",""
"4790455756","node","{'amenity': 'doctors', 'healthcare:speciality': 'ophthalmology', 'name': 'Oogarts Goes', 'website': 'https://www.goes.be/', 'address': 'Oogarts Goes, 6, Willem Klooslaan, Linkeroever, Europark, Antwerpen, 2050, België / Belgique / Belgien'}","51.2283239","4.3762172","doctors","https://www.goes.be/","","","",""
"4811617720","node","{'addr:housenumber': '218', 'addr:postcode': '2030', 'addr:street': 'Canadalaan', 'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'dispensing': 'yes', 'email': 'mm0145@multipharma.be', 'fax': '+32 3 541 18 70', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'opening_hours': 'Mo-Fr 09:00-12:30, 13:30-18:30; Sa,Su,PH off', 'phone': '+32 3 541 18 70', 'address': 'Multipharma, 218, Canadalaan, Luchtbal, Antwerpen, 2030, België / Belgique / Belgien'}","51.2548638","4.4219389","pharmacy","","+32 3 541 18 70","mm0145@multipharma.be","",""
"4819769060","node","{'addr:housenumber': '53', 'addr:street': 'Marcel De Backerstraat', 'amenity': 'doctors', 'healthcare:speciality': 'gynaecology', 'name': 'Gynaecologen Praktijk Noord Antwerpen', 'note': 'Gynaecologen Praktijk Noord Antwerpen Dr Buytaert Guy Dr Cryns Patricia Dr Kinget Kristof Dr Verbruggen Marjan Dr. Pauwels Eduard', 'address': 'Gynaecologen Praktijk Noord Antwerpen, 53, Marcel De Backerstraat, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2865648","4.4476445","doctors","","","","",""
"4826716310","node","{'addr:housenumber': '80', 'addr:postcode': '2180', 'addr:street': 'Kloosterstraat', 'amenity': 'pharmacy', 'fax': '+32 3 542 29 99', 'healthcare': 'pharmacy', 'name': 'Pharma Force', 'opening_hours': 'Mo-Fr 08:30-18:00; Sa,Su off', 'phone': '+32 3 540 02 33', 'url': 'http://pharmaforce.be', 'address': 'Pharma Force, 80, Kloosterstraat, Schoonbroek, Ekeren-Centrum, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2820037","4.417365","pharmacy","","+32 3 540 02 33","","",""
"4826728102","node","{'addr:housenumber': '6', 'addr:postcode': '2180', 'addr:street': 'Ferdinand Verbieststraat', 'amenity': 'pharmacy', 'email': 'apotheekwarlop@icloud.com', 'fax': '+32 3 541 79 22', 'healthcare': 'pharmacy', 'name': 'Apotheek Warlop', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 541 38 62', 'website': 'https://www.apotheekwarlop.be/', 'address': 'Apotheek Warlop, 6, Ferdinand Verbieststraat, Rozemaai, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2745273","4.4110384","pharmacy","https://www.apotheekwarlop.be/","+32 3 541 38 62","apotheekwarlop@icloud.com","",""
"4826776934","node","{'addr:housenumber': '1', 'addr:postcode': '2030', 'addr:street': 'Mulhouselaan-Noord', 'alt_name': 'Hulppost 142; Kaai 142', 'amenity': 'doctors', 'email': 'ka.info@zna.be', 'emergency': 'yes', 'healthcare': 'doctor', 'loc_name': 'Kaai 142', 'name': 'ZNA Medisch Centrum Kaai 142', 'opening_hours': 'Mo-Su 08:00-19:00, Mo-Su 19:00-08:00 ""permanentie""', 'operator': 'ZNA; Cepa', 'phone': '+32 3 543 92 40', 'website': 'https://www.zna.be/nl/zna-medisch-centrum-kaai-142', 'address': 'S.I.W.H.A., 1, Mulhouselaan-Noord, Antwerpen, 2030, België / Belgique / Belgien'}","51.256972","4.4153457","doctors","https://www.zna.be/nl/zna-medisch-centrum-kaai-142","+32 3 543 92 40","ka.info@zna.be","",""
"4826781396","node","{'addr:housenumber': '5', 'addr:street': 'Oudebaan', 'amenity': 'pharmacy', 'name': 'Apotheek Kristel Somers', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30', 'phone': '+32 3 645 68 23', 'address': 'Apotheek Kristel Somers, 5, Oudebaan, Donk, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2788597","4.452947","pharmacy","","+32 3 645 68 23","","",""
"4826788950","node","{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '41', 'addr:postcode': '2000', 'addr:street': 'Kattendijkdok-Westkaai', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Het Eilandje', 'opening_hours': 'Mo-Fr 09:00-13:00,14:00-18:00; Sa,Su,PH off', 'phone': '+32 3 233 57 13', 'wheelchair': 'yes', 'address': 'Apotheek Het Eilandje, 41, Kattendijkdok-Westkaai, Nieuwstad-Cadix, Eilandje, Linkeroever, Antwerpen, 2000, België / Belgique / Belgien'}","51.2315506","4.4058015","pharmacy","","+32 3 233 57 13","","",""
"4827275963","node","{'addr:housenumber': '90', 'addr:street': 'Prinshoeveweg', 'amenity': 'pharmacy', 'dispensing': 'yes', 'drive_through': 'no', 'healthcare': 'pharmacy', 'address': '90, Prinshoeveweg, Donk, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2796017","4.4476209","pharmacy","","","","",""
"4827303139","node","{'addr:housenumber': '81', 'addr:street': 'Kapelsesteenweg', 'amenity': 'pharmacy', 'name': 'Apotheek D. Verhaert', 'website': 'https://www.apotheekverhaert.be/', 'address': 'Apotheek D. Verhaert, 81, Kapelsesteenweg, Ekeren, Antwerpen, 2180, België / Belgique / Belgien'}","51.2719504","4.4579578","pharmacy","https://www.apotheekverhaert.be/","","","",""
"4831269972","node","{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Isabella', 'address': 'Isabella, 187, Lamorinièrestraat, Haringrode, Linkeroever, Antwerpen, Vlaanderen, 2018, België / Belgique / Belgien'}","51.2022255","4.4196885","pharmacy","","","","",""
"4921324822","node","{'amenity': 'doctors', 'address': '18, Edenlaan, Neerland, Wilrijk, Antwerpen, 2610, België / Belgique / Belgien'}","51.152755","4.3894318","doctors","","","","",""
"4921324921","node","{'amenity': 'dentist', 'address': '12-20, Edenplein, Neerland, Wilrijk, Antwerpen, 2610, België / Belgique / Belgien'}","51.1528482","4.3894373","dentist","","","","",""
"4921324922","node","{'amenity': 'veterinary', 'address': '12-20, Edenplein, Neerland, Wilrijk, Antwerpen, 2610, België / Belgique / Belgien'}","51.1529035","4.3897281","veterinary","","","","",""
"5076914552","node","{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '1', 'addr:street': 'Regentstraat', 'amenity': 'doctors', 'description': 'http://vwgc.be/page/4/?amp;titel=Wijkgezondheidscentrum', 'fax': '+32 3 667 79 13', 'healthcare': 'doctor', 'name': 'WGC De Regent', 'phone': '+32 3 217 97 90', 'website': 'https://wgcderegent.be/', 'address': 'WGC De Regent, 1, Regentstraat, Seefhoek-Stuivenberg, Antwerpen-Noord, Antwerpen, 2060, België / Belgique / Belgien'}","51.2198048","4.4274572","doctors","https://wgcderegent.be/","+32 3 217 97 90","","",""
"5077357321","node","{'amenity': 'pharmacy', 'check_date': '2023-04-08', 'healthcare': 'pharmacy', 'name': 'TunnelaApotheek', 'opening_hours': 'Mo-Su 09:00-22:00', 'phone': '+32 3 233 33 28', 'website': 'https://tunnelapotheek.be/', 'address': 'TunnelaApotheek, Steenhouwersvest, Sint-Andries, Linkeroever, Antwerpen, 2000, België / Belgique / Belgien'}","51.2180964","4.3970932","pharmacy","https://tunnelapotheek.be/","+32 3 233 33 28","","",""
"5077891135","node","{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '33', 'addr:postcode': '2020', 'addr:street': 'Berendrechtstraat', 'amenity': 'doctors', 'description': 'http://vwgc.be/page/4/?amp;titel=Wijkgezondheidscentrum', 'email': 'info@wgczuidrand.be', 'fax': '+32 3 237 55 38', 'healthcare': 'doctor', 'name': 'WGC Zuidrand', 'phone': '+32 3 237 13 72', 'website': 'https://www.wgczuidrand.be/home', 'address': 'WGC Zuidrand, 33, Berendrechtstraat, Kiel, Antwerpen, 2020, België / Belgique / Belgien'}","51.1873695","4.3865437","doctors","https://www.wgczuidrand.be/home","+32 3 237 13 72","info@wgczuidrand.be","",""
"5116972921","node","{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'address': '1-104, Rucaplein, Middelheim, Wilrijk, Antwerpen, 2610, België / Belgique / Belgien'}","51.1783991","4.4215947","pharmacy","","","","",""
"5428521350","node","{'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'website': 'https://www.multipharma.be', 'address': 'Multipharma, 42, Abdijstraat, Kiel, Antwerpen, 2020, België / Belgique / Belgien'}","51.1895648","4.379883","pharmacy","https://www.multipharma.be","","","",""
"5435272304","node","{'addr:housenumber': '8-9', 'addr:postcode': '2060', 'addr:street': 'Sint-Jansplein', 'amenity': 'pharmacy', 'check_date': '2023-10-24', 'email': 'info@antport.be', 'healthcare': 'pharmacy', 'name': 'Antwerp Port Pharmacy', 'opening_hours': 'Mo-Fr 09:00-13:00,14:00-18:00; Sa-Su off', 'phone': '+32 32323345', 'website': 'https://www.afscv.be', 'wheelchair': 'yes', 'address': 'Antwerp Port Pharmacy, 8-9, Sint-Jansplein, Amandus, Amandus-Atheneum, Antwerpen-Noord, Antwerpen, Vlaanderen, 2060, België / Belgique / Belgien'}","51.2258789","4.4184387","pharmacy","https://www.afscv.be","+32 32323345","info@antport.be","",""
"5484845991","node","{'addr:housenumber': '38', 'addr:postcode': '2000', 'addr:street': 'Huidevettersstraat', 'amenity': 'pharmacy', 'check_date': '2024-01-27', 'healthcare': 'pharmacy', 'name': 'Apotheek De Wilde Zee', 'phone': '+32 3 232 73 37', 'address': 'Apotheek De Wilde Zee, 38, Huidevettersstraat, De Wilde Zee, Meir, Linkeroever, Antwerpen, 2000, België / Belgique / Belgien'}","51.2169161","4.4049872","pharmacy","","+32 3 232 73 37","","",""
"5489488477","node","{'amenity': 'baby_hatch', 'operator': 'Moeders voor Moeders vzw', 'website': 'https://www.vondelingenluik.be', 'address': '93, Helmstraat, Borgerhout Intra Muros, Borgerhout, Antwerpen, 2140, België / Belgique / Belgien'}","51.2178356","4.4348341","baby_hatch","https://www.vondelingenluik.be","","","",""
"5559927465","node","{'addr:housenumber': '75', 'addr:postcode': '2100', 'addr:street': 'Eksterlaar', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Eksterlaar', 'phone': '+32 3 321 55 62', 'address': 'Apotheek Eksterlaar, 75, Eksterlaar, Deurne-Zuid, Deurne, Antwerpen, Vlaanderen, 2100, België / Belgique / Belgien'}","51.1995668","4.4688123","pharmacy","","+32 3 321 55 62","","",""
"5713202882","node","{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Apotheek Plantijn', 'website': 'https://www.apotheekplantijn.be', 'address': 'Apotheek Plantijn, 92, Plantin en Moretuslei, Zurenborg, Linkeroever, Antwerpen, 2018, België / Belgique / Belgien'}","51.2102629","4.4262199","pharmacy","https://www.apotheekplantijn.be","","","",""
"5834421936","node","{'addr:housenumber': '328', 'addr:postcode': '2170', 'addr:street': 'Bredabaan', 'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'email': 'Multipharma.0103@multipharma.be', 'fax': '+32 3 779 84 63', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 645 92 67', 'url': 'https://www.multipharma.be', 'address': 'Multipharma, 328, Bredabaan, Oud-Merksem, Merksem, Antwerpen, 2170, België / Belgique / Belgien'}","51.2420879","4.4397505","pharmacy","","+32 3 645 92 67","Multipharma.0103@multipharma.be","",""
"5834464931","node","{'addr:housenumber': '372', 'addr:postcode': '2170', 'addr:street': 'Bredabaan', 'amenity': 'pharmacy', 'dispensing': 'yes', 'email': 'districtsapotheek@afscv.be', 'healthcare': 'pharmacy', 'name': 'Districtsapotheek', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 645 82 98', 'address': 'Districtsapotheek, 372, Bredabaan, Oud-Merksem, Merksem, Antwerpen, 2170, België / Belgique / Belgien'}","51.2429024","4.4414019","pharmacy","","+32 3 645 82 98","districtsapotheek@afscv.be","",""
"5844562196","node","{'addr:housenumber': '139', 'amenity': 'pharmacy', 'changing_table': 'no', 'dispensing': 'yes', 'drive_through': 'no', 'entrance:kerb:height': '0', 'entrance:ramp': 'no', 'entrance:step_count': '0', 'entrance:width': '1', 'healthcare': 'pharmacy', 'name': 'Apotheek Karen Van Butsele', 'toilets:wheelchair': 'no', 'wheelchair:turning_circle': 'no', 'address': 'Apotheek Karen Van Butsele, 139, Thibautstraat, Kriekenhof, Deurne-Zuid, Borgerhout, Antwerpen, 2140, België / Belgique / Belgien'}","51.2039483","4.45259","pharmacy","","","","",""
