id,type,metadata,lat,lon,amenity,website,phone,email,is_address_null,address
4575433690,node,"{'addr:housenumber': '30', 'addr:postcode': '2140', 'addr:street': 'Dokter Van de Perrelei', 'amenity': 'doctors', 'email': 'info@lamadrugada.be', 'healthcare': 'midwife', 'name': 'La madrugada', 'name:nl': 'La madrugada', 'phone': '+32 497 33 33 45', 'website': 'https://lamadrugada.be/'}",51.2098152,4.4482074,doctors,https://lamadrugada.be/,+32 497 33 33 45,info@lamadrugada.be,,
4677830495,node,"{'amenity': 'pharmacy', 'name': 'Bronkhorst Pharmaceutica'}",51.2521788,4.4350543,pharmacy,,,,,
4707918793,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'P. De Smedt'}",51.2173396,4.4282314,pharmacy,,,,,
4756142222,node,"{'addr:housenumber': '3', 'addr:postcode': '2000', 'addr:street': 'Verversrui', 'alt_name': 'Gezondheidszorg en Hulpverlening aan Prostituees; GezondheidsHuis Antwerpse Prostitutie', 'amenity': 'doctors', 'email': 'info@ghapro.be', 'healthcare': 'doctor', 'name': 'Gh@pro', 'phone': '+32 3 293 95 91', 'website': 'https://www.ghapro.be'}",51.2262003,4.4032538,doctors,https://www.ghapro.be,+32 3 293 95 91,info@ghapro.be,,
4757047174,node,"{'addr:housenumber': '115', 'addr:street': 'Abdijstraat', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Cortebeeck', 'source': 'local knowledge'}",51.1885299,4.3826083,pharmacy,,,,,
4790455756,node,"{'amenity': 'doctors', 'healthcare:speciality': 'ophthalmology', 'name': 'Oogarts Goes', 'website': 'https://www.goes.be/'}",51.2283239,4.3762172,doctors,https://www.goes.be/,,,,
4811617720,node,"{'addr:housenumber': '218', 'addr:postcode': '2030', 'addr:street': 'Canadalaan', 'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'dispensing': 'yes', 'email': 'mm0145@multipharma.be', 'fax': '+32 3 541 18 70', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'opening_hours': 'Mo-Fr 09:00-12:30, 13:30-18:30; Sa,Su,PH off', 'phone': '+32 3 541 18 70'}",51.2548638,4.4219389,pharmacy,,+32 3 541 18 70,mm0145@multipharma.be,,
4819769060,node,"{'addr:housenumber': '53', 'addr:street': 'Marcel De Backerstraat', 'amenity': 'doctors', 'healthcare:speciality': 'gynaecology', 'name': 'Gynaecologen Praktijk Noord Antwerpen', 'note': 'Gynaecologen Praktijk Noord Antwerpen Dr Buytaert Guy Dr Cryns Patricia Dr Kinget Kristof Dr Verbruggen Marjan Dr. Pauwels Eduard'}",51.2865648,4.4476445,doctors,,,,,
4826716310,node,"{'addr:housenumber': '80', 'addr:postcode': '2180', 'addr:street': 'Kloosterstraat', 'amenity': 'pharmacy', 'fax': '+32 3 542 29 99', 'healthcare': 'pharmacy', 'name': 'Pharma Force', 'opening_hours': 'Mo-Fr 08:30-18:00; Sa,Su off', 'phone': '+32 3 540 02 33', 'url': 'http://pharmaforce.be'}",51.2820037,4.417365,pharmacy,,+32 3 540 02 33,,,
4826728102,node,"{'addr:housenumber': '6', 'addr:postcode': '2180', 'addr:street': 'Ferdinand Verbieststraat', 'amenity': 'pharmacy', 'email': 'apotheekwarlop@icloud.com', 'fax': '+32 3 541 79 22', 'healthcare': 'pharmacy', 'name': 'Apotheek Warlop', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 541 38 62', 'website': 'https://www.apotheekwarlop.be/'}",51.2745273,4.4110384,pharmacy,https://www.apotheekwarlop.be/,+32 3 541 38 62,apotheekwarlop@icloud.com,,
4826776934,node,"{'addr:housenumber': '1', 'addr:postcode': '2030', 'addr:street': 'Mulhouselaan-Noord', 'alt_name': 'Hulppost 142; Kaai 142', 'amenity': 'doctors', 'email': 'ka.info@zna.be', 'emergency': 'yes', 'healthcare': 'doctor', 'loc_name': 'Kaai 142', 'name': 'ZNA Medisch Centrum Kaai 142', 'opening_hours': 'Mo-Su 08:00-19:00, Mo-Su 19:00-08:00 ""permanentie""', 'operator': 'ZNA; Cepa', 'phone': '+32 3 543 92 40', 'website': 'https://www.zna.be/nl/zna-medisch-centrum-kaai-142'}",51.256972,4.4153457,doctors,https://www.zna.be/nl/zna-medisch-centrum-kaai-142,+32 3 543 92 40,ka.info@zna.be,,
4826781396,node,"{'addr:housenumber': '5', 'addr:street': 'Oudebaan', 'amenity': 'pharmacy', 'name': 'Apotheek Kristel Somers', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30', 'phone': '+32 3 645 68 23'}",51.2788597,4.452947,pharmacy,,+32 3 645 68 23,,,
4826788950,node,"{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '41', 'addr:postcode': '2000', 'addr:street': 'Kattendijkdok-Westkaai', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Het Eilandje', 'opening_hours': 'Mo-Fr 09:00-13:00,14:00-18:00; Sa,Su,PH off', 'phone': '+32 3 233 57 13', 'wheelchair': 'yes'}",51.2315506,4.4058015,pharmacy,,+32 3 233 57 13,,,
4827275963,node,"{'addr:housenumber': '90', 'addr:street': 'Prinshoeveweg', 'amenity': 'pharmacy', 'dispensing': 'yes', 'drive_through': 'no', 'healthcare': 'pharmacy'}",51.2796017,4.4476209,pharmacy,,,,,
4827303139,node,"{'addr:housenumber': '81', 'addr:street': 'Kapelsesteenweg', 'amenity': 'pharmacy', 'name': 'Apotheek D. Verhaert', 'website': 'https://www.apotheekverhaert.be/'}",51.2719504,4.4579578,pharmacy,https://www.apotheekverhaert.be/,,,,
4831269972,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Isabella'}",51.2022255,4.4196885,pharmacy,,,,,
4921324822,node,{'amenity': 'doctors'},51.152755,4.3894318,doctors,,,,,
4921324921,node,{'amenity': 'dentist'},51.1528482,4.3894373,dentist,,,,,
4921324922,node,{'amenity': 'veterinary'},51.1529035,4.3897281,veterinary,,,,,
5076914552,node,"{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '1', 'addr:street': 'Regentstraat', 'amenity': 'doctors', 'description': 'http://vwgc.be/page/4/?amp;titel=Wijkgezondheidscentrum', 'fax': '+32 3 667 79 13', 'healthcare': 'doctor', 'name': 'WGC De Regent', 'phone': '+32 3 217 97 90', 'website': 'https://wgcderegent.be/'}",51.2198048,4.4274572,doctors,https://wgcderegent.be/,+32 3 217 97 90,,,
5077357321,node,"{'amenity': 'pharmacy', 'check_date': '2023-04-08', 'healthcare': 'pharmacy', 'name': 'TunnelaApotheek', 'opening_hours': 'Mo-Su 09:00-22:00', 'phone': '+32 3 233 33 28', 'website': 'https://tunnelapotheek.be/'}",51.2180964,4.3970932,pharmacy,https://tunnelapotheek.be/,+32 3 233 33 28,,,
5077891135,node,"{'addr:city': 'Antwerpen', 'addr:country': 'BE', 'addr:housenumber': '33', 'addr:postcode': '2020', 'addr:street': 'Berendrechtstraat', 'amenity': 'doctors', 'description': 'http://vwgc.be/page/4/?amp;titel=Wijkgezondheidscentrum', 'email': 'info@wgczuidrand.be', 'fax': '+32 3 237 55 38', 'healthcare': 'doctor', 'name': 'WGC Zuidrand', 'phone': '+32 3 237 13 72', 'website': 'https://www.wgczuidrand.be/home'}",51.1873695,4.3865437,doctors,https://www.wgczuidrand.be/home,+32 3 237 13 72,info@wgczuidrand.be,,
5116972921,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}",51.1783991,4.4215947,pharmacy,,,,,
5428521350,node,"{'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'website': 'https://www.multipharma.be'}",51.1895648,4.379883,pharmacy,https://www.multipharma.be,,,,
5435272304,node,"{'addr:housenumber': '8-9', 'addr:postcode': '2060', 'addr:street': 'Sint-Jansplein', 'amenity': 'pharmacy', 'check_date': '2023-10-24', 'email': 'info@antport.be', 'healthcare': 'pharmacy', 'name': 'Antwerp Port Pharmacy', 'opening_hours': 'Mo-Fr 09:00-13:00,14:00-18:00; Sa-Su off', 'phone': '+32 32323345', 'website': 'https://www.afscv.be', 'wheelchair': 'yes'}",51.2258789,4.4184387,pharmacy,https://www.afscv.be,+32 32323345,info@antport.be,,
5484845991,node,"{'addr:housenumber': '38', 'addr:postcode': '2000', 'addr:street': 'Huidevettersstraat', 'amenity': 'pharmacy', 'check_date': '2024-01-27', 'healthcare': 'pharmacy', 'name': 'Apotheek De Wilde Zee', 'phone': '+32 3 232 73 37'}",51.2169161,4.4049872,pharmacy,,+32 3 232 73 37,,,
5489488477,node,"{'amenity': 'baby_hatch', 'operator': 'Moeders voor Moeders vzw', 'website': 'https://www.vondelingenluik.be'}",51.2178356,4.4348341,baby_hatch,https://www.vondelingenluik.be,,,,
5559927465,node,"{'addr:housenumber': '75', 'addr:postcode': '2100', 'addr:street': 'Eksterlaar', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Eksterlaar', 'phone': '+32 3 321 55 62'}",51.1995668,4.4688123,pharmacy,,+32 3 321 55 62,,,
5713202882,node,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Apotheek Plantijn', 'website': 'https://www.apotheekplantijn.be'}",51.2102629,4.4262199,pharmacy,https://www.apotheekplantijn.be,,,,
5834421936,node,"{'addr:housenumber': '328', 'addr:postcode': '2170', 'addr:street': 'Bredabaan', 'amenity': 'pharmacy', 'brand': 'Multipharma', 'brand:wikidata': 'Q62565018', 'email': 'Multipharma.0103@multipharma.be', 'fax': '+32 3 779 84 63', 'healthcare': 'pharmacy', 'name': 'Multipharma', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 645 92 67', 'url': 'https://www.multipharma.be'}",51.2420879,4.4397505,pharmacy,,+32 3 645 92 67,Multipharma.0103@multipharma.be,,
5834464931,node,"{'addr:housenumber': '372', 'addr:postcode': '2170', 'addr:street': 'Bredabaan', 'amenity': 'pharmacy', 'dispensing': 'yes', 'email': 'districtsapotheek@afscv.be', 'healthcare': 'pharmacy', 'name': 'Districtsapotheek', 'opening_hours': 'Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su,PH off', 'phone': '+32 3 645 82 98'}",51.2429024,4.4414019,pharmacy,,+32 3 645 82 98,districtsapotheek@afscv.be,,
5844562196,node,"{'addr:housenumber': '139', 'amenity': 'pharmacy', 'changing_table': 'no', 'dispensing': 'yes', 'drive_through': 'no', 'entrance:kerb:height': '0', 'entrance:ramp': 'no', 'entrance:step_count': '0', 'entrance:width': '1', 'healthcare': 'pharmacy', 'name': 'Apotheek Karen Van Butsele', 'toilets:wheelchair': 'no', 'wheelchair:turning_circle': 'no'}",51.2039483,4.45259,pharmacy,,,,,
5844593922,node,"{'addr:city': 'Deurne', 'addr:housenumber': '31', 'addr:postcode': '2100', 'addr:street': 'Florent Pauwelslei', 'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Huisartsenwachtpost Antwerpen-Oost', 'opening_hours': 'Mo 00:00-08:00; Fr 19:00-24:00; Sa,Su 00:00-24:00', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'phone': '+32 900 10 512'}",51.2072144,4.4714869,doctors,,+32 900 10 512,,,
5951563120,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '109', 'addr:postcode': '2060', 'addr:street': 'Pothoekstraat', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'psychiatry', 'name': 'ZNA Psychiatrisch Ziekenhuis Stuivenberg', 'operator': 'Ziekenhuis Netwerk Antwerpen', 'operator:short': 'ZNA', 'operator:wikidata': 'Q14526992', 'operator:wikipedia': 'nl:Ziekenhuis Netwerk Antwerpen', 'phone': '+32 3 217 77 50', 'website': 'https://www.zna.be/nl/zna-psychiatrisch-ziekenhuis-stuivenberg'}",51.2246303,4.436463,hospital,https://www.zna.be/nl/zna-psychiatrisch-ziekenhuis-stuivenberg,+32 3 217 77 50,,,
5958024086,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '1', 'addr:postcode': '2020', 'addr:street': 'Lindendreef', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'paediatrics', 'name': 'ZAS Koningin Paola Kinderziekenhuis', 'operator': 'Ziekenhuis aan de Stroom', 'operator:short': 'ZAS', 'operator:wikidata': 'Q14526992', 'operator:wikipedia': 'nl:Ziekenhuis Netwerk Antwerpen', 'phone': '+32 3 280 31 11', 'website': 'https://www.zas.be/locaties/zas-paola'}",51.1810989,4.4214925,hospital,https://www.zas.be/locaties/zas-paola,+32 3 280 31 11,,,
5977607926,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '303', 'addr:postcode': '2050', 'addr:street': 'Blancefloerlaan', 'amenity': 'clinic', 'healthcare': 'clinic', 'healthcare:speciality': 'general', 'name': 'ZNA Medisch Centrum Regatta', 'operator': 'Ziekenhuis Netwerk Antwerpen', 'operator:short': 'ZNA', 'operator:wikidata': 'Q14526992', 'phone': '+32 3 217 77 10', 'website': 'https://www.zna.be/nl/zna-medisch-centrum-regatta'}",51.219839,4.3673349,clinic,https://www.zna.be/nl/zna-medisch-centrum-regatta,+32 3 217 77 10,,,
5977651594,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '1', 'addr:postcode': '2020', 'addr:street': 'Lindendreef', 'amenity': 'hospital', 'entrance:kerb:height': '0', 'healthcare': 'hospital', 'healthcare:speciality': 'child_psychiatry', 'name': 'ZAS Universitaire Kinder- en Jeugdpsychiatrie Antwerpen', 'not:operator:wikidata': 'Q14526992', 'note': 'ZNA+GZA>ZAS in 2024', 'operator': 'Ziekenhuis aan de Stroom', 'operator:short': 'ZAS', 'phone': '+32 3 280 49 00', 'website': 'https://www.zas.be/locaties/zas-ukja-universitaire-kinder-en-jeugdpsychiatrie-antwerpen'}",51.1798398,4.4204369,hospital,https://www.zas.be/locaties/zas-ukja-universitaire-kinder-en-jeugdpsychiatrie-antwerpen,+32 3 280 49 00,,,
6036014393,node,"{'amenity': 'pharmacy', 'changing_table': 'no', 'changing_table:adult': 'no', 'check_date': '2023-04-08', 'entrance:step_count': '0', 'entrance:width': '0.96', 'healthcare': 'pharmacy', 'name': 'Bankapotheek', 'website': 'https://www.bankapotheek.be/', 'wheelchair:turning_circle': 'no'}",51.2116122,4.4073453,pharmacy,https://www.bankapotheek.be/,,,,
6109037957,node,"{'addr:postcode': '2040', 'addr:street': 'Aakstraat', 'alt_name': ""Huisartsenpraktijk 't Hof"", 'amenity': 'doctors', 'contact:facebook': 'https://www.facebook.com/pg/praktijkthof/', 'health_facility:type': 'office', 'name': ""Praktijk 't Hof"", 'office': 'physician', 'phone': '+32 3 500 70 07', 'website': 'https://www.praktijkthof.be/'}",51.3592893,4.3158909,doctors,https://www.praktijkthof.be/,+32 3 500 70 07,,,
6124099056,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Claeys', 'opening_hours': 'Tu-Fr 09:00-18:30', 'website': 'https://www.apotheek-claeys.be'}",51.2143195,4.4162501,pharmacy,https://www.apotheek-claeys.be,,,,
6172667841,node,"{'addr:housenumber': '70', 'addr:postcode': '2170', 'addr:street': 'Lange Bremstraat', 'alt_name': 'HWP Antwerpen-Noord', 'amenity': 'doctors', 'email': 'info@hwpantwerpen.be', 'entrance:kerb:height': '0', 'fixme': 'uitsluitend op afspraak', 'health_facility:type': 'office', 'healthcare': 'doctor', 'name': 'Huisartsenwachtpost Antwerpen-Noord', 'office': 'physician', 'opening_hours': 'Fr 19:00-00:00; Mo 00:00-08:00; PH -1 day 19:00-00:00; PH +1 day 00:00-08:00; Sa,Su,PH 00:00-24:00', 'phone': '+32 900 10 512', 'website': 'https://www.hwpantwerpen.be/nl/antwerpen-noord.html'}",51.2586439,4.4523281,doctors,https://www.hwpantwerpen.be/nl/antwerpen-noord.html,+32 900 10 512,info@hwpantwerpen.be,,
6175061008,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '187', 'addr:postcode': '2018', 'addr:street': 'Lange Leemstraat', 'amenity': 'doctors', 'description': 'Huisartsen Wachtpost Antwerpen Centrum', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Huisartsenwachtpost Brabo', 'opening_hours': 'Fr 19:00-00:00; Mo 00:00-08:00; PH -1 day 19:00-00:00; PH +1 day 00:00-08:00; Sa,Su,PH 00:00-24:00', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'phone': '+32 900 10 512', 'website': 'https://www.hwbrabo.be/'}",51.2064655,4.416427,doctors,https://www.hwbrabo.be/,+32 900 10 512,,,
6196549894,node,"{'amenity': 'pharmacy', 'entrance:kerb:height': '0', 'entrance:step_count': '0', 'entrance:width': '1.19', 'healthcare': 'pharmacy', 'name': 'Toba Wereld', 'organic': 'only', 'toilets:wheelchair': 'no', 'website': 'https://www.toba.be', 'wheelchair:turning_circle': 'yes'}",51.2209192,4.3977968,pharmacy,https://www.toba.be,,,,
6298603461,node,"{'amenity': 'pharmacy', 'check_date': '2024-01-17', 'healthcare': 'pharmacy', 'name': 'Apotheek Van Ghyseghem', 'website': 'https://www.apokloosterstraat.be'}",51.2123974,4.3937541,pharmacy,https://www.apokloosterstraat.be,,,,
6330566515,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '332', 'addr:postcode': '2018', 'addr:street': 'Lange Leemstraat', 'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Groepspraktijk Hospitaalplein', 'phone': '+32 3 336 60 00', 'website': 'https://www.hospitaalplein.be'}",51.2038568,4.4253003,doctors,https://www.hospitaalplein.be,+32 3 336 60 00,,,
6432685612,node,"{'amenity': 'pharmacy', 'check_date': '2023-04-08', 'healthcare': 'pharmacy', 'name': 'City Pharma', 'website': 'https://www.city-pharma.be'}",51.2167023,4.4013284,pharmacy,https://www.city-pharma.be,,,,
6456346681,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Medi-market parapharmacie'}",51.2164524,4.4088791,pharmacy,,,,,
6505857988,node,"{'addr:housenumber': '75', 'addr:street': 'Kwekerijstraat', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': ""WGC 't Spoor"", 'website': 'https://www.wgctspoor.be/home/'}",51.2202436,4.4427691,doctors,https://www.wgctspoor.be/home/,,,,
6507012009,node,"{'amenity': 'pharmacy', 'check_date': '2023-04-08', 'entrance:kerb:height': '0.05', 'entrance:ramp': 'no', 'entrance:step_count': '1', 'entrance:width': '1.3', 'healthcare': 'pharmacy', 'name': 'Apotheek Joris', 'toilets:wheelchair': 'no', 'website': 'https://apotheekjoris.be/', 'wheelchair:turning_circle': 'yes'}",51.2128036,4.4049124,pharmacy,https://apotheekjoris.be/,,,,
6520732926,node,"{'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Huisartsenpraktijk Klein Antwerpen', 'wheelchair': 'yes'}",51.2075248,4.4166121,doctors,,,,,
6532604151,node,"{'amenity': 'pharmacy', 'check_date': '2024-02-06', 'healthcare': 'pharmacy', 'name': 'Antverpia', 'website': 'https://www.antverpia.net'}",51.2131012,4.3978541,pharmacy,https://www.antverpia.net,,,,
6532604158,node,"{'amenity': 'pharmacy', 'check_date': '2024-02-03', 'healthcare': 'pharmacy', 'name': 'De Lindeboom', 'website': 'https://www.surplusgezondheid.be'}",51.2137994,4.398175,pharmacy,https://www.surplusgezondheid.be,,,,
6533875276,node,"{'amenity': 'pharmacy', 'check_date': '2024-01-27', 'healthcare': 'pharmacy', 'name': 'Apotheek Lescrinier', 'website': 'https://www.lescrinier.be'}",51.2155825,4.3987357,pharmacy,https://www.lescrinier.be,,,,
6545772765,node,"{'amenity': 'doctors', 'check_date': '2024-02-06', 'healthcare': 'doctor', 'name': 'Huisarts Dr Hannes', 'website': 'http://www.dokterhannes.be'}",51.2130138,4.3974894,doctors,http://www.dokterhannes.be,,,,
6587690553,node,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Regatta'}",51.2198754,4.3669447,pharmacy,,,,,
6693229570,node,"{'amenity': 'veterinary', 'name': 'Dierenarts praktijk', 'website': 'https://sintjan.be'}",51.2262093,4.4174961,veterinary,https://sintjan.be,,,,
6712707768,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Buyck'}",51.2222871,4.421484,pharmacy,,,,,
6720972438,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Pharm'}",51.2232761,4.4271322,pharmacy,,,,,
6818217802,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Hooft', 'website': 'https://www.easypharm.be/nl/pharmacies/antwerpen/apotheek-apli', 'wheelchair': 'yes'}",51.2255173,4.4218246,pharmacy,https://www.easypharm.be/nl/pharmacies/antwerpen/apotheek-apli,,,,
6828645222,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Walvis'}",51.2244777,4.4222172,pharmacy,,,,,
6854727250,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Mast', 'website': 'https://www.apotheek-mast.be'}",51.2212157,4.4274195,pharmacy,https://www.apotheek-mast.be,,,,
6942490599,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek'}",51.2185858,4.4233182,pharmacy,,,,,
6948785485,node,"{'addr:housenumber': '70', 'addr:street': 'Montignystraat', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Huis Van Het Kind', 'opening_hours': 'Mo-Sa 09:00-12:00, 13:00-16:00'}",51.2023217,4.3915198,clinic,,,,,
6964834581,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek Eliaerts', 'website': 'https://www.apotheekeliaerts.be'}",51.2147883,4.4341617,pharmacy,https://www.apotheekeliaerts.be,,,,
6977881015,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek'}",51.2140544,4.4379654,pharmacy,,,,,
6981312620,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek de Roma'}",51.2137398,4.4399668,pharmacy,,,,,
6984389200,node,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Apotheek St. Jan'}",51.2147029,4.4432105,pharmacy,,,,,
7006463080,node,"{'addr:city': 'Merksem', 'addr:housenumber': '23', 'addr:postcode': '2170', 'addr:street': 'Ringlaan', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Aptheek Clessens', 'website': 'https://www.apotheekclessens.be/'}",51.2544672,4.4576688,pharmacy,https://www.apotheekclessens.be/,,,,
7261413837,node,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Ampe', 'wheelchair': 'yes'}",51.2089046,4.4229165,pharmacy,,,,,
7285777062,node,"{'addr:city': 'Antwerpen', 'addr:housenumber': '115', 'addr:postcode': '2018', 'addr:street': 'Lange Lozanastraat', 'amenity': 'doctors', 'email': 'info@drphilbe.com', 'healthcare': 'doctor', 'healthcare:speciality': 'surgery;plastic_surgeon;aesthetic_surgeon', 'name': 'Plastic Surgeon Dr. Philippe Brewaeys - Dr. Philbe', 'opening_hours': 'Mo 13:00-18:00; Tu 09:00-17:30; Th 09:00-22:00; Fr 09:00-18:00', 'operator': 'Dr. Philippe Brewaeys', 'phone': '+32 3 458 19 12', 'website': 'https://drphilbe.com/'}",51.2028918,4.4055275,doctors,https://drphilbe.com/,+32 3 458 19 12,info@drphilbe.com,,
7292132635,node,"{'amenity': 'doctors', 'check_date': '2024-02-17', 'healthcare': 'doctor', 'healthcare:speciality': 'gynaecology', 'name': 'Dr. Anja Esmans'}",51.207293,4.4297173,doctors,,,,,
7292235654,node,"{'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Dr. J. Guffens'}",51.2009182,4.4277364,doctors,,,,,
7293776148,node,"{'addr:housenumber': '29', 'addr:street': 'Dageraadplaats', 'amenity': 'doctors', 'check_date': '2024-02-17', 'healthcare': 'doctor', 'name': 'Groepspraktijk Burenzorg', 'phone': '+32 3 235 05 06', 'website': 'https://burenzorg.be/'}",51.2068676,4.4296015,doctors,https://burenzorg.be/,+32 3 235 05 06,,,
7296404442,node,"{'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Prof. Dr. Ch. Mahler & Dr. T. Mahler', 'opening_hours': '""op afspraak""'}",51.209439,4.4215693,doctors,,,,,
7301821310,node,"{'addr:city': 'Borgerhout', 'addr:housenumber': '94', 'addr:postcode': '2140', 'addr:street': 'Morckhovenlei', 'amenity': 'doctors', 'contact:email': 'info@mcsterckshof.be', 'contact:phone': '+32 3 272 01 71', 'contact:website': 'https://mcsterckshof.be/', 'electricity': 'grid', 'healthcare': 'doctor', 'healthcare:speciality': 'general;stomatology', 'name': 'Medisch Centrum Sterckshof', 'operational_status': 'operational', 'operator:type': 'private', 'url': 'https://mcsterckshof.be/', 'water_source': 'water_works'}",51.2130404,4.4571076,doctors,https://mcsterckshof.be/,+32 3 272 01 71,info@mcsterckshof.be,,
7301855159,node,"{'addr:city': 'Deurne', 'addr:housenumber': '223', 'addr:postcode': '2100', 'addr:street': 'Sint-Rochusstraat', 'amenity': 'doctors', 'contact:phone': '+32 3 321 71 10', 'contact:website': 'https://www.digitalewachtkamer.be/HomePage/HomepageGP.aspx?Group_ID=163&Taal=', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Huisartsenpraktijk Rochus 223', 'opening_hours': '""by appointment""', 'wheelchair': 'yes'}",51.2011879,4.4648903,doctors,https://www.digitalewachtkamer.be/HomePage/HomepageGP.aspx?Group_ID=163&Taal=,+32 3 321 71 10,,,
7301897512,node,"{'addr:city': 'Deurne', 'addr:housenumber': '202', 'addr:postcode': '2100', 'addr:street': 'Venneborglaan', 'amenity': 'doctors', 'contact:website': 'https://www.digitalewachtkamer.be/homepage/homepagegp.aspx?group_id=216', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Huisartsenpraktijk Venneborg', 'opening_hours': '""by appointment""'}",51.2253747,4.4784955,doctors,https://www.digitalewachtkamer.be/homepage/homepagegp.aspx?group_id=216,,,,
7302173020,node,"{'addr:city': 'Deurne', 'addr:housenumber': '13', 'addr:postcode': '2100', 'addr:street': 'Eksterlaar', 'amenity': 'doctors', 'contact:phone': '+32 3 321 12 53', 'contact:website': 'https://www.eksterlaar.be/', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'Huisartsenpraktijk Eksterlaar'}",51.2007456,4.4653316,doctors,https://www.eksterlaar.be/,+32 3 321 12 53,,,
7302175708,node,"{'addr:city': 'Deurne', 'addr:housenumber': '57', 'addr:postcode': '2100', 'addr:street': 'Sint-Rochusstraat', 'amenity': 'clinic', 'healthcare': 'yes', 'healthcare:speciality': 'general;nutrition;psychotherapist', 'name': 'De Bres', 'operator': 'Geneeskunde Voor Het Volk', 'phone': '+32 3 320 85 20', 'website': 'http://www.gvhv-mplp.be/index.php/nl/groepspraktijken/onze-groepspraktijken/gvhv-deurne'}",51.2056326,4.4647372,clinic,http://www.gvhv-mplp.be/index.php/nl/groepspraktijken/onze-groepspraktijken/gvhv-deurne,+32 3 320 85 20,,,
